,Prostatic Neoplasms,Stomach Neoplasms,Urinary Bladder Neoplasms,Breast Neoplasms,Thyroid Neoplasms,Pancreatic Neoplasms,Ovarian Neoplasms,Astrocytoma,"Carcinoma, Pancreatic Ductal","Carcinoma, Non-Small-Cell Lung",Uterine Cervical Neoplasms,"Carcinoma, Hepatocellular","Pleural Effusion, Malignant",Colorectal Neoplasms,Multiple Myeloma,Neurodegenerative Diseases,Glioma,"Carcinoma, Renal Cell",Testicular Germ Cell Tumor,Lymphoma,Myeloproliferative Disorders,"Leukemia, Lymphocytic, Chronic, B-Cell",Seizures,Esophageal Neoplasms,Beckwith-Wiedemann Syndrome,DiGeorge Syndrome,Huntington Disease,Glioblastoma,"Multiple Sclerosis, Relapsing-Remitting",Osteosarcoma,Esophageal Squamous Cell Carcinoma,Hepatoblastoma,Ovarian epithelial cancer,Pheochromocytoma,"Carcinoma, Squamous Cell",Lung Neoplasms,Pituitary Neoplasms,"Carcinoma, Islet Cell",Neuroblastoma,Colonic Neoplasms,Gallbladder Neoplasms,Meningioma,"Thyroid cancer, papillary","Leukemia, Myelogenous, Chronic, BCR-ABL Positive","Leukemia, Myeloid, Acute",Leukemia,Endometrial Neoplasms,"Leukemia, T-Cell",Pseudohypoaldosteronism,Diabetes Mellitus,Medulloblastoma,Hyperprolactinemia,Neoplasms,Choriocarcinoma,Laryngeal Neoplasms,"Neoplasms, Germ Cell and Embryonal",Coronary Artery Disease,Liver Neoplasms,Trophoblastic Neoplasms,"Arthritis, Rheumatoid",Nasopharyngeal Neoplasms,"Leukemia, Promyelocytic, Acute",Burkitt Lymphoma,Peripheral Nervous System Diseases,Alzheimer Disease,Prader-Willi Syndrome,Autistic Disorder,Melanoma,"Carcinoma, Basal Cell",Testicular Neoplasms,"Neoplasms, Squamous Cell",Schizophrenia,Myocardial Infarction,Acquired Immunodeficiency Syndrome,Psoriasis,"Diabetes Mellitus, Type 2",Obesity,Fibroma,Triple Negative Breast Neoplasms,Kidney Neoplasms,Fibrosarcoma,"Sarcoma, Endometrial Stromal","Aging, Premature",Fragile X Syndrome,Silver-Russell Syndrome,"Intracranial Hemorrhage, Hypertensive","Stroke, Lacunar",Glaucoma,Intracranial Aneurysm,Cardiovascular Diseases,Carotid Stenosis,Atherosclerosis,Endometriosis,"Neurofibroma, Plexiform",Neurofibromatoses,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Ependymoma,Small Cell Lung Carcinoma,"Carcinoma, squamous cell of head and neck","Lymphoma, B-Cell",Gastrointestinal Stromal Tumors,Parkinson Disease,Dermatomyositis,Leishmaniasis,Polymyositis,Periodontitis,"Aortic Aneurysm, Abdominal",Aortic Aneurysm,Coronary Disease,Stroke,Nervous System Neoplasms,Peripheral Arterial Disease,Bone Diseases,Down Syndrome,"Telangiectasia, Hereditary Hemorrhagic",Autoimmune Diseases,"Lupus Erythematosus, Systemic",Adrenocortical Carcinoma,Hydatidiform Mole,Congenital Hyperinsulinism,Gestational Trophoblastic Disease,Hyperhomocysteinemia,Infertility,Marek Disease,Mullerian aplasia,Polycythemia Vera,Neural Tube Defects,Pre-Eclampsia,Wilms Tumor,Gastrointestinal Neoplasms,Uterine Neoplasms,Substance-Related Disorders,Myelodysplastic Syndromes,Amyotrophic Lateral Sclerosis,Frontotemporal Lobar Degeneration,"Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies",Cleft Lip,Diabetic Nephropathies,Hodgkin Disease,Plasmacytoma,Angelman Syndrome,Klinefelter Syndrome,"Carcinoma, Ductal","Osteoporosis, Postmenopausal","Glomerulonephritis, Membranous",Diabetic Cardiomyopathies,Vulvar Neoplasms,Kidney Diseases,"Purpura, Thrombocytopenic",Liver Diseases,"Renal Insufficiency, Chronic","Colitis, Ulcerative","Digestive System Neoplasms, Gastrointestinal Neoplasms",Uveal melanoma,Hemangioma,Pneumoconiosis,Retinal Degeneration,"Leukemia, B-Cell",Asthma,Hypertension,"Hypertension, Pulmonary",Heart Failure,"Lymphoma, Large B-Cell, Diffuse",Temporomandibular Joint Disorders,"Vitreoretinopathy, Proliferative",Diabetic Retinopathy,Retinoblastoma,"Heart Defects, Congenital",Multiple Sclerosis,"Cardiomyopathy, Dilated",Metabolic Syndrome X,Cardiomegaly,Asthenozoospermia,Liver Cirrhosis,Intervertebral Disc Degeneration,Head and Neck Neoplasms,"Anemia, Aplastic",Hematologic Neoplasms,"Carcinoma, Embryonal",Exfoliation Syndrome,Congenital Microtia,HIV Infections,Osteoarthritis,Hirschsprung Disease,Hyperglycemia,Brain Neoplasms,Mesothelioma,Primary Myelofibrosis,"Lymphoma, Mantle-Cell","Glaucoma, Open-Angle"
hsa-mir-206,0.7803837,1.0051626,0.6565602,1.0565242,0.5079364,0.6812296,0.7714195,0.6168724,0.0234808,0.7557397,0.5450983,1.0676797,0.0234808,0.9455307,0.4093287,0.863358,0.6598275,0.7631403,0.0361518,0.5681976,0.6217179,0.5166465,0.0500154,0.634074,0.0500154,0.0500154,0.5489124,0.8761057,0.0725488,0.487267,0.0725488,0.7916596,0.0725488,1.3127257,0.7273081,0.9571759,0.1865734,0.0959389,0.5863966,0.6823069,0.0959389,0.9479572,0.0959389,0.8595853,0.6649126,0.5214481,0.5341885,0.0959389,0.0959389,0.8063836,0.693178,0.0959389,0.8868556,0.8452171,0.70583,0.2218775,0.5580194,0.5953334,0.1235354,0.5893907,0.4768241,0.384899,0.2251382,0.1235354,0.6402677,0.1235354,0.6759365,0.9463613,0.4205885,0.8107394,0.6289997,0.6688251,0.7137832,0.3460288,0.6152296,0.7468501,0.7062655,0.1347727,0.1347727,0.7498921,0.234211,0.1347727,1.2298162,1.5553487,0.1378046,0.1378046,0.1378046,0.1378046,1.6980938,1.1957461,0.1907458,0.5608213,0.7126621,0.1907458,0.1907458,0.5303671,1.0036789,1.7508651,0.1925367,0.5238789,0.1925367,0.7279665,0.1925367,0.1925367,0.1925367,0.8189223,0.1925367,0.1925367,0.1925367,0.8394846,0.1925367,0.1925367,0.1925367,1.7761402,0.2092033,1.765432,0.4865581,0.8180299,0.2122336,0.2122336,0.2122336,0.2122336,0.2122336,0.7430023,0.2122336,0.8398693,0.2122336,0.7313176,0.2122336,0.6694435,0.2122336,0.2122336,0.5268952,1.704837,0.2145963,0.2145963,0.2145963,0.7038309,0.4877193,0.2145963,0.2145963,0.2145963,0.2145963,0.2145963,0.2145963,0.2145963,0.2145963,0.7155093,0.2145963,0.8902119,0.2145963,0.6181041,0.2145963,0.2145963,1.6940973,0.2145963,0.8704776,0.3367317,0.8846625,0.8430096,0.2145963,1.1140671,0.7770054,0.2145963,0.2145963,1.7754178,0.5914435,1.1510419,0.8504032,0.7658311,0.2184295,0.6950344,0.2184295,0.602743,0.2184295,0.8762152,0.2184295,0.3074647,1.7517351,0.2199,0.2199,0.708231,0.8491476,0.2199,1.7111535,1.0950057,0.6370236,0.2234817,0.3375855,0.2234817
hsa-mir-133b,1.4114196,1.6932127,1.2236973,1.7471691,1.0019105,1.2782577,1.3990588,1.2378897,0.1046295,1.4846603,1.118602,1.9073777,0.1525685,1.7312737,0.8816323,1.6670181,1.232517,1.4056986,0.1653987,1.1768937,1.3464095,1.0004045,0.1856795,1.3308563,0.189533,0.189533,1.2292213,1.5420325,0.193621,1.0095302,0.1999172,1.5891892,0.2040838,2.1518678,1.4257714,1.7314704,0.407376,0.2336454,1.1234502,1.359437,0.2489675,1.7913078,0.2516409,1.6329262,1.3440865,1.0661422,1.1038261,0.2534179,0.2534179,1.632154,1.3541386,0.2659801,1.6306789,1.6765456,1.3787036,0.4059656,1.1566667,1.2630784,0.2891911,1.159159,0.9779593,0.7991563,0.4813546,0.2891911,1.2385543,0.2891911,1.2922888,1.7324239,0.7806136,1.5699838,1.2507376,1.2131887,1.3864599,0.7030998,1.2901713,1.4983577,1.4205986,0.3174362,0.3174362,1.5070718,0.450137,0.3209087,2.1388411,2.4499511,0.3268817,0.3268817,0.3268817,0.3268817,2.6134718,2.0809093,0.3798229,1.1384384,1.37219,0.3823556,0.3823556,1.0306328,1.8097034,2.6687758,0.3841465,1.0091767,0.3841465,1.4572162,0.3971602,0.3971602,0.3971602,1.5456256,0.399121,0.399121,0.399121,1.6672441,0.401098,0.401098,0.401098,2.7136727,0.4177646,2.7049751,0.9717128,1.5511589,0.4207949,0.4207949,0.4207949,0.4207949,0.4207949,1.477088,0.4222655,1.6311464,0.4237361,1.4002156,0.4254202,1.3592471,0.427307,0.427307,1.0359941,2.6342358,0.4296696,0.4296696,0.4296696,1.4354196,0.9393783,0.4326999,0.4326999,0.4326999,0.4326999,0.4326999,0.4326999,0.4326999,0.4326999,1.453722,0.4357302,1.7274758,0.4378136,1.2811604,0.4392842,0.4392842,2.6614474,0.4409791,1.7148636,0.6767136,1.7363385,1.6852408,0.4481998,2.010486,1.5967924,0.4520104,0.4520104,2.7377567,1.1622095,2.0583809,1.6761683,1.5850982,0.4624724,1.4985247,0.52573,1.3260124,0.5279995,1.7336251,0.5279995,0.6958882,2.7905059,0.5294701,0.5294701,1.5292775,1.7826839,0.5535269,2.7688195,2.0892956,1.3418627,0.5571086,0.7517741,0.5571086
hsa-mir-30a,1.4659569,1.7923828,1.2499213,1.8524033,1.025394,1.3032582,1.4837059,1.2887995,0.0978187,1.5322842,1.1754113,2.0057022,0.1457577,1.8032866,0.9131182,1.7355355,1.3476407,1.490684,0.1782752,1.2477347,1.4062246,1.0684267,0.198556,1.3505569,0.198556,0.198556,1.2481585,1.6757242,0.2210893,1.0465108,0.2210893,1.667191,0.225256,2.3100766,1.5182748,1.8305583,0.4342767,0.2548176,1.2342846,1.4504768,0.2774573,1.8963263,0.2801306,1.7464011,1.4081289,1.1323212,1.1622021,0.2819076,0.2819076,1.716252,1.4722352,0.2964437,1.7695837,1.7708698,1.4687924,0.4722467,1.2134822,1.3236721,0.3271948,1.270899,1.0462446,0.8628309,0.542079,0.3288735,1.3664176,0.3360697,1.4325374,1.8880572,0.8705127,1.6888387,1.3601962,1.3749638,1.4891455,0.8133624,1.3720986,1.6223825,1.5543164,0.3904562,0.3904562,1.6343276,0.5465021,0.3939287,2.3268226,2.6721362,0.3999017,0.3999017,0.3999017,0.3999017,2.8393793,2.2625512,0.4528429,1.2125041,1.4753248,0.4528429,0.4528429,1.133638,1.9936343,2.8940374,0.4565206,1.1221147,0.4565206,1.5705709,0.4695343,0.4695343,0.4695343,1.6956589,0.4714951,0.4714951,0.4714951,1.7893189,0.4734721,0.4734721,0.4734721,2.9388588,0.4901388,2.9290263,1.0835475,1.704164,0.4976699,0.4976699,0.4976699,0.4976699,0.4976699,1.5705419,0.4976699,1.7492,0.4991405,1.5393769,0.5008246,1.4442973,0.5008246,0.5008246,1.1369293,2.857958,0.5031872,0.5031872,0.5031872,1.5381053,1.0580894,0.5062175,0.5062175,0.5062175,0.5062175,0.5062175,0.5062175,0.5062175,0.5062175,1.5607862,0.5092478,1.8552301,0.5113312,1.3727176,0.5128018,0.5128018,2.8889739,0.5144967,1.8452108,0.7707287,1.8696206,1.7993142,0.5217174,2.1700022,1.6947963,0.525528,0.525528,2.9641807,1.2971673,2.2373397,1.8063407,1.6855697,0.5380733,1.5813895,0.6013309,1.4057815,0.6013309,1.8944662,0.6043612,0.7914343,3.0208504,0.6058318,0.6058318,1.6331432,1.9109603,0.6298886,2.9983927,2.2558949,1.4909444,0.6365006,0.8585855,0.6365006
hsa-mir-4465,0.4426884,0.5892867,0.3477645,0.6232176,0.2517201,0.3630735,0.4271508,0.2993166,0,0.4126329,0.2707848,0.6562548,0,0.5213979,0.1862388,0.4475349,0.3422007,0.3975363,0,0.2697327,0.2941992,0.2209959,0,0.3161205,0,0,0.2452923,0.4430934,0,0.2055258,0,0.378693,0,0.7781238,0.3491478,0.4823685,0.050958,0,0.256842,0.3112803,0,0.4698387,0,0.408393,0.3093012,0.2156256,0.2314413,0,0,0.3713967,0.3288861,0,0.4177692,0.3914667,0.2833587,0.0749637,0.2131533,0.2352906,0,0.2249955,0.1793079,0.1227177,0.0455049,0,0.2533842,0,0.2839653,0.4636116,0.1640547,0.3737412,0.2597103,0.2584062,0.2851542,0.0997065,0.2384946,0.3059181,0.2776428,0,0,0.3156948,0.0746685,0,0.6650433,0.9641142,0,0,0,0,1.1308077,0.5680836,0,0.1811781,0.297306,0,0,0.1618947,0.4587687,1.1308077,0,0.1582479,0,0.2747799,0,0,0,0.3334068,0,0,0,0.3303693,0,0,0,1.1776154,0.0166667,1.1676452,0.1495472,0.3397829,0.019697,0.019697,0.019697,0.019697,0.019697,0.2821055,0.019697,0.3387371,0.019697,0.2867243,0.019697,0.25754,0.019697,0.019697,0.1696622,1.0892166,0.0220596,0.0220596,0.0220596,0.2681601,0.1486626,0.0220596,0.0220596,0.0220596,0.0220596,0.0220596,0.0220596,0.0220596,0.0220596,0.2729661,0.0220596,0.3643098,0.0220596,0.2169591,0.0220596,0.0220596,1.1205962,0.0237545,0.3621149,0.0809396,0.3767993,0.3469085,0.0237545,0.5549534,0.3051449,0.0237545,0.0237545,1.1718738,0.2085984,0.5398263,0.3494808,0.3038859,0.0261171,0.2660427,0.0261171,0.209529,0.0261171,0.3801492,0.0261171,0.0682704,1.1377548,0.0261171,0.0261171,0.2697885,0.3434994,0.0261171,1.0972127,0.4974914,0.2238887,0.027812,0.0818408,0.027812
hsa-mir-4644,0.45576,0.6075531,0.3572613,0.6444018,0.2557458,0.3697335,0.4379229,0.3030462,0,0.4219065,0.2753595,0.6801363,0,0.5349096,0.1884537,0.4560318,0.3504969,0.4097133,0,0.2735532,0.2974959,0.2243736,0,0.3235464,0,0,0.2472912,0.4548843,0,0.2083842,0,0.3839103,0,0.8080515,0.3556449,0.4938327,0.0517212,0,0.2636955,0.3173004,0,0.4790754,0,0.4168197,0.3158523,0.2188665,0.2349594,0,0,0.3766653,0.3373947,0,0.4262814,0.397179,0.2881134,0.0785889,0.2156139,0.2376684,0,0.2276613,0.1809945,0.1237383,0.0457281,0,0.2567601,0,0.2887434,0.4748499,0.1704951,0.3809277,0.2639034,0.2625795,0.2895219,0.100539,0.2407032,0.3093786,0.2804265,0,0,0.3198816,0.0782001,0,0.6874254,1.0259118,0,0,0,0,1.2324615,0.5839827,0.0019608,0.1853673,0.3063156,0.0019608,0.0019608,0.1654575,0.4711866,1.2342523,0.0037516,0.1636267,0.0037516,0.2827678,0.0037516,0.0037516,0.0037516,0.343399,0.0037516,0.0037516,0.0037516,0.3382231,0.0037516,0.0037516,0.0037516,1.2684474,0.0204183,1.2563937,0.1542123,0.349524,0.0234486,0.0234486,0.0234486,0.0234486,0.0234486,0.2885472,0.0234486,0.3465513,0.0234486,0.2950722,0.0234486,0.2644731,0.0234486,0.0234486,0.1747854,1.1534329,0.0258112,0.0258112,0.0258112,0.2759401,0.1534843,0.0258112,0.0258112,0.0258112,0.0258112,0.0258112,0.0258112,0.0258112,0.0258112,0.2793097,0.0258112,0.3723796,0.0258112,0.2221228,0.0258112,0.0258112,1.2030366,0.0275061,0.370137,0.0850656,0.3859212,0.3552636,0.0275061,0.5762442,0.3116838,0.0275061,0.0275061,1.2628723,0.2145586,0.5552671,0.3598402,0.310459,0.0298687,0.2724556,0.0298687,0.2146027,0.0298687,0.3907579,0.0298687,0.0723649,1.2365581,0.0313393,0.0313393,0.2781022,0.3522631,0.0313393,1.1541424,0.5106001,0.2292025,0.0313393,0.0859243,0.0313393
hsa-mir-339,0.7438896,0.9363042,0.6040998,1.0271758,0.469408,0.6384127,0.7747451,0.5812523,0.0239435,0.7249256,0.5242085,1.0391471,0.0239435,0.9153033,0.3814395,0.8190087,0.6362475,0.739374,0.0366144,0.5350884,0.5779905,0.4389846,0.0366144,0.5894601,0.0366144,0.0366144,0.4977933,0.7709046,0.0366144,0.4150248,0.0366144,0.7135791,0.0366144,1.2530845,0.6452533,0.833392,0.12628,0.0383914,0.5386749,0.5926047,0.0457089,0.8649771,0.0457089,0.7608606,0.5813718,0.4723791,0.4687071,0.049326,0.049326,0.7123704,0.6246087,0.049326,0.7796103,0.7515969,0.571146,0.1488642,0.4528698,0.4875558,0.049326,0.4674192,0.3818895,0.2872554,0.1424472,0.049326,0.5164521,0.049326,0.5592741,0.8676449,0.330353,0.7033274,0.5276708,0.5208182,0.5638913,0.2355182,0.5022269,0.611315,0.5746292,0.0520865,0.0520865,0.633536,0.1529648,0.0520865,1.1420234,1.4622891,0.0580596,0.0580596,0.0580596,0.0580596,1.6335561,1.0770257,0.1110008,0.4585988,0.6170312,0.1110008,0.1110008,0.4173203,0.9299129,1.6882141,0.1146784,0.4180198,0.1146784,0.6158677,0.1146784,0.1146784,0.1146784,0.6991528,0.1146784,0.1146784,0.1146784,0.7222585,0.1146784,0.1146784,0.1146784,1.7178444,0.1313451,1.7080911,0.3867003,0.7017588,0.1343754,0.1343754,0.1343754,0.1343754,0.1343754,0.6208263,0.1343754,0.7347258,0.135846,0.6210801,0.135846,0.5721561,0.135846,0.135846,0.4275594,1.6249375,0.1382086,0.1382086,0.1382086,0.5961502,0.3852001,0.1382086,0.1382086,0.1382086,0.1382086,0.1382086,0.1382086,0.1382086,0.1382086,0.6008158,0.1382086,0.7553719,0.1382086,0.5135203,0.1382086,0.1382086,1.6495653,0.1399035,0.7590225,0.2530308,0.7722651,0.7264677,0.1399035,1.0215053,0.6621524,0.1418273,0.1418273,1.7179749,0.4844943,1.0227024,0.727137,0.6591546,0.1441899,0.5910138,0.1441899,0.4974309,0.1441899,0.7633692,0.1441899,0.22761,1.695825,0.1456605,0.1456605,0.5985945,0.7223751,0.1456605,1.6402052,0.9681293,0.5284622,0.1473554,0.2526122,0.1473554
hsa-mir-148a,1.6149222,1.9445278,1.3912179,2.0041371,1.1317652,1.4534211,1.6072288,1.411434,0.1046295,1.6845692,1.2849535,2.1692777,0.1525685,1.9532506,1.0113458,1.8858551,1.4573829,1.6262283,0.1902135,1.3605917,1.5395197,1.1911019,0.2243579,1.5215852,0.2282114,0.2282114,1.3992664,1.8426443,0.2548328,1.1702093,0.2548328,1.839458,0.2589995,2.5204433,1.667383,2.000929,0.4888165,0.2885611,1.3573494,1.5875825,0.3112007,2.0783124,0.3138741,1.8984271,1.5860367,1.2821823,1.3386915,0.3513888,0.3513888,1.9126738,1.6497371,0.3659249,1.967036,1.9800634,1.6466552,0.5422049,1.386938,1.4979766,0.3983917,1.426758,1.1963553,0.9983904,0.6267606,0.4000704,1.5312478,0.4072666,1.5964073,2.0940138,0.9916182,1.8763012,1.5342631,1.5288293,1.6719586,0.8988703,1.5538774,1.8020121,1.7234052,0.4517394,0.4517394,1.8126188,0.6112412,0.4552118,2.5562267,2.9186583,0.4611849,0.4611849,0.4611849,0.4611849,3.0948987,2.4868622,0.5141261,1.3760139,1.6638162,0.5183745,0.5183745,1.2774462,2.18737,3.1538051,0.5220521,1.2528422,0.5220521,1.7371131,0.5350659,0.5350659,0.5350659,1.8613011,0.5370267,0.5370267,0.5370267,1.9773008,0.5390036,0.5390036,0.5390036,3.1985302,0.5556703,3.188839,1.1949475,1.8790159,0.5601712,0.5601712,0.5601712,0.5601712,0.5601712,1.7633722,0.5616418,1.9383376,0.5631124,1.6989288,0.5647965,1.6228396,0.5666833,0.5666833,1.2801232,3.1150685,0.5690459,0.5690459,0.5690459,1.7058125,1.1713394,0.5720762,0.5720762,0.5720762,0.5720762,0.5720762,0.5720762,0.5720762,0.5720762,1.725698,0.5751065,2.0538639,0.5771898,1.5221286,0.5771898,0.5771898,3.1395386,0.5788847,2.0315425,0.8553208,2.0556508,1.9900479,0.5861055,2.379869,1.8797439,0.5899161,0.5899161,3.2216575,1.43129,2.4436847,1.9920974,1.8689423,0.6024614,1.7541943,0.665719,1.5716506,0.6679885,2.0760763,0.6710188,0.8704075,3.2812519,0.6724894,0.6724894,1.809455,2.1008279,0.6965462,3.2586286,2.4609248,1.6328141,0.7031582,0.9371762,0.7031582
hsa-mir-196b,0.8900253,1.087843,0.7752642,1.1029191,0.57282,0.7974612,0.8392878,0.6825411,0.0269433,0.854676,0.6160959,1.142937,0.0269433,0.9687744,0.4699116,0.9135792,0.7383967,0.8163961,0.0415267,0.6367201,0.7071685,0.589967,0.0553904,0.7486529,0.0592439,0.0592439,0.642551,0.9539529,0.0817773,0.5636058,0.0817773,0.8852919,0.0817773,1.3953421,0.7972075,0.9900028,0.191431,0.0835543,0.633997,0.7413382,0.0835543,1.0230223,0.0862276,0.8939146,0.7842672,0.6149871,0.5961591,0.0951975,0.0951975,0.8779212,0.7617789,0.0951975,0.9618825,0.9276987,0.7289355,0.1987995,0.6029823,0.6510603,0.1044534,0.626196,0.5172105,0.4251099,0.2223894,0.1044534,0.6811293,0.1044534,0.7074057,0.9838173,0.4410642,0.8586939,0.6742578,0.6722787,0.7331169,0.3448965,0.6684753,0.7789593,0.7377312,0.1044534,0.1044534,0.7888863,0.2041212,0.1044534,1.288875,1.6021621,0.1104265,0.1104265,0.1104265,0.1104265,1.7645406,1.2469217,0.1633676,0.6029519,0.7906616,0.1650833,0.1650833,0.588146,1.0438862,1.8209884,0.168835,0.5542177,0.168835,0.7687687,0.168835,0.168835,0.168835,0.8430781,0.168835,0.168835,0.168835,0.8790367,0.168835,0.168835,0.168835,1.8501083,0.1855016,1.8409337,0.5116238,0.8663129,0.1885319,0.1885319,0.1885319,0.1885319,0.1885319,0.8193131,0.1900025,0.8965205,0.1900025,0.7717949,0.1900025,0.715913,0.1900025,0.1900025,0.569366,1.7636508,0.1923651,0.1923651,0.1923651,0.7545933,0.5038758,0.1923651,0.1923651,0.1923651,0.1923651,0.1923651,0.1923651,0.1923651,0.1923651,0.7570836,0.1923651,0.9616328,0.1944485,0.6662978,0.1944485,0.1944485,1.7840638,0.1961434,0.9192898,0.3417346,0.9311113,0.9028432,0.1961434,1.1531944,0.8390953,0.1961434,0.1961434,1.8503291,0.6274433,1.171568,0.8995448,0.8300225,0.198506,0.7463,0.198506,0.6541481,0.198506,0.9208217,0.198506,0.3037178,1.8307667,0.1999766,0.1999766,0.7732379,0.9018452,0.1999766,1.7786956,1.121971,0.6616354,0.2016715,0.3259039,0.2016715
hsa-mir-590,0.5737734,0.7302852,0.4650552,0.7696782,0.3465351,0.4827924,0.5457357,0.4109958,0,0.5411547,0.3735765,0.8699125,0.0255118,0.6765403,0.2938513,0.6063286,0.4705861,0.5354032,0.0255118,0.3929287,0.4398556,0.3474229,0.0255118,0.4495009,0.0255118,0.0255118,0.3748945,0.6066454,0.0255118,0.319099,0.0255118,0.5340703,0.0255118,0.9775858,0.4950391,0.6476989,0.0985486,0.0255118,0.3836884,0.4514008,0.0255118,0.6343204,0.0255118,0.5598058,0.4825,0.3376792,0.3468475,0.0308647,0.0308647,0.526807,0.4775248,0.0308647,0.5779702,0.5498875,0.4218598,0.1137583,0.3369034,0.3664639,0.0308647,0.3565567,0.2868958,0.2185687,0.0997093,0.0308647,0.4189111,0.0380608,0.4311979,0.6330688,0.2568967,0.5236054,0.3965227,0.4037677,0.4333786,0.1857778,0.376072,0.4671034,0.4316299,0.0380608,0.0380608,0.4663789,0.1211884,0.0380608,0.8603557,1.2263432,0.0410927,0.0410927,0.0410927,0.0410927,1.4078,0.7610942,0.0430535,0.302393,0.4365029,0.0430535,0.0430535,0.2860337,0.6293846,1.4095909,0.0448444,0.2780722,0.0448444,0.4221856,0.0448444,0.0448444,0.0448444,0.4918735,0.0448444,0.0448444,0.0448444,0.4949029,0.0448444,0.0448444,0.0448444,1.4411112,0.0615111,1.4292042,0.2542983,0.4991694,0.0645414,0.0645414,0.0645414,0.0645414,0.0645414,0.4385301,0.0645414,0.4984224,0.0645414,0.4375509,0.0645414,0.3936552,0.0645414,0.0645414,0.2879151,1.3329628,0.066904,0.066904,0.066904,0.4120414,0.2524363,0.066904,0.066904,0.066904,0.066904,0.066904,0.066904,0.066904,0.066904,0.4219738,0.066904,0.5402023,0.066904,0.3468607,0.066904,0.066904,1.3766058,0.0685989,0.5236794,0.1555731,0.5387571,0.5157045,0.0685989,0.735525,0.4617666,0.0685989,0.0685989,1.4351824,0.3349324,0.7195978,0.5195872,0.4593583,0.0709615,0.4012525,0.0709615,0.3373876,0.0709615,0.5417929,0.0709615,0.1342486,1.4117311,0.0724321,0.0724321,0.4262383,0.5145904,0.0724321,1.3476063,0.6813759,0.3629226,0.074127,0.1539228,0.074127
hsa-mir-653,0.442584,0.5895891,0.3481686,0.6244569,0.2499795,0.3605679,0.4270167,0.2967219,0,0.4118526,0.2697858,0.6609069,0,0.5194683,0.184572,0.4451013,0.3421008,0.3976596,0,0.2676222,0.2914641,0.2193885,0,0.3166326,0,0,0.24264,0.442359,0,0.2038878,0,0.3756564,0,0.7817913,0.347184,0.4795362,0.0505791,0,0.258822,0.311238,0,0.4674411,0,0.4082193,0.3087054,0.2140317,0.2297457,0,0,0.3684951,0.3290346,0,0.4157865,0.3884859,0.2815281,0.0756477,0.2112084,0.2329749,0,0.222975,0.177066,0.121401,0.0449415,0,0.2512944,0,0.2821176,0.4622949,0.1648017,0.3717549,0.2579328,0.2566395,0.2830833,0.0986391,0.2360466,0.3030885,0.2748996,0,0,0.3130839,0.0753111,0,0.6675822,0.9932148,0,0,0,0,1.1945247,0.5685153,0.0019608,0.1815495,0.2990976,0.0019608,0.0019608,0.1622454,0.4591023,1.1963155,0.0037516,0.160456,0.0037516,0.2765515,0.0037516,0.0037516,0.0037516,0.3353026,0.0037516,0.0037516,0.0037516,0.3312508,0.0037516,0.0037516,0.0037516,1.2278709,0.0204183,1.218339,0.1518255,0.342504,0.0234486,0.0234486,0.0234486,0.0234486,0.0234486,0.2832921,0.0234486,0.3397635,0.0234486,0.2887866,0.0234486,0.2593359,0.0234486,0.0234486,0.1718658,1.1018007,0.0234486,0.0234486,0.0234486,0.26928,0.1487034,0.0234486,0.0234486,0.0234486,0.0234486,0.0234486,0.0234486,0.0234486,0.0234486,0.2719134,0.0234486,0.3627576,0.0234486,0.2161539,0.0234486,0.0234486,1.1670419,0.0251435,0.3605987,0.0816671,0.375608,0.3465335,0.0251435,0.5601566,0.3037358,0.0251435,0.0251435,1.2199872,0.2083737,0.539382,0.350868,0.3025497,0.0275061,0.2651871,0.0275061,0.2088498,0.0275061,0.3796779,0.0275061,0.0692049,1.1979345,0.0289767,0.0289767,0.2705592,0.3434016,0.0289767,1.1108451,0.4964295,0.2230293,0.0289767,0.0824808,0.0289767
